"","uuid","suspicion_rating","normed_signed_e_v","normed_unsigned_e_v","subject_lost","subject_lied","reward_block","random_pick_col","n_blue","prop_blue","random_pick_red"
"524","5c48644542213c0001f59917",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"525","5c48644542213c0001f59917",0.5,1,1,1,0,"low","red",1,0.142857142857143,1
"526","5c48644542213c0001f59917",0.333333333333333,0.272727272727273,0.428571428571429,0,0,"low","blue",2,0.285714285714286,0
"527","5c48644542213c0001f59917",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"528","5c48644542213c0001f59917",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"529","5c48644542213c0001f59917",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"530","5c48644542213c0001f59917",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"531","5c48644542213c0001f59917",0.333333333333333,0.272727272727273,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"532","5c48644542213c0001f59917",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"533","5c48644542213c0001f59917",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"534","5c48644542213c0001f59917",0.333333333333333,0.636363636363636,0.428571428571429,1,0,"low","red",5,0.714285714285714,1
"535","5c48644542213c0001f59917",0.5,1,1,0,0,"low","blue",1,0.142857142857143,0
"536","5c48644542213c0001f59917",0.333333333333333,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"537","5c48644542213c0001f59917",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"538","5c48644542213c0001f59917",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"539","5c48644542213c0001f59917",0.333333333333333,0.272727272727273,0.428571428571429,0,0,"low","blue",2,0.285714285714286,0
"540","5c48644542213c0001f59917",0.333333333333333,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"541","5c58595ca2f0f6000157d4d3",0.166666666666667,0.222222222222222,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"542","5c58595ca2f0f6000157d4d3",0.166666666666667,0.555555555555556,0.428571428571429,1,0,"high","red",5,0.714285714285714,1
"543","5c58595ca2f0f6000157d4d3",0.333333333333333,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"544","5c58595ca2f0f6000157d4d3",0.333333333333333,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"545","5c58595ca2f0f6000157d4d3",0.333333333333333,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"546","5c58595ca2f0f6000157d4d3",0.5,0.888888888888889,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"547","5c58595ca2f0f6000157d4d3",0.333333333333333,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"548","5c58595ca2f0f6000157d4d3",0.333333333333333,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"549","5c58595ca2f0f6000157d4d3",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","blue",2,0.285714285714286,0
"550","5c58595ca2f0f6000157d4d3",0.166666666666667,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"551","5c58595ca2f0f6000157d4d3",0.333333333333333,0.444444444444444,0.285714285714286,1,1,"high","blue",6,0.857142857142857,0
"552","5c58595ca2f0f6000157d4d3",0.333333333333333,0.777777777777778,0.714285714285714,0,0,"high","blue",3,0.428571428571429,0
"553","5c58595ca2f0f6000157d4d3",0.5,1,1,1,0,"high","red",1,0.142857142857143,1
"554","5c58595ca2f0f6000157d4d3",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"555","5c58595ca2f0f6000157d4d3",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"556","5c58595ca2f0f6000157d4d3",0.5,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"557","5c58595ca2f0f6000157d4d3",0.5,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"558","5c58595ca2f0f6000157d4d3",0.333333333333333,0.888888888888889,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"559","5c58595ca2f0f6000157d4d3",0.5,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"560","5c58595ca2f0f6000157d4d3",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"561","5c58595ca2f0f6000157d4d3",0.5,1,1,1,0,"high","red",1,0.142857142857143,1
"562","5c58595ca2f0f6000157d4d3",0.5,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"563","5c58595ca2f0f6000157d4d3",0.166666666666667,0,0.571428571428572,0,0,"high","red",3,0.428571428571429,1
"564","5c58595ca2f0f6000157d4d3",0.333333333333333,0.555555555555556,0.428571428571429,1,0,"high","red",5,0.714285714285714,1
"565","5c58595ca2f0f6000157d4d3",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"566","5c58595ca2f0f6000157d4d3",0.333333333333333,0.555555555555556,0.428571428571429,1,0,"high","red",5,0.714285714285714,1
"567","5c58595ca2f0f6000157d4d3",0.5,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"568","5c58595ca2f0f6000157d4d3",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"569","5c58595ca2f0f6000157d4d3",0.333333333333333,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"570","5c58595ca2f0f6000157d4d3",0.5,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"571","5c58595ca2f0f6000157d4d3",0.166666666666667,0.272727272727273,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"572","5c58595ca2f0f6000157d4d3",0.166666666666667,0.181818181818182,0.571428571428572,0,0,"low","red",3,0.428571428571429,1
"573","5c58595ca2f0f6000157d4d3",0.5,0.727272727272727,0.571428571428572,1,0,"low","red",4,0.571428571428571,1
"574","5c58595ca2f0f6000157d4d3",0.166666666666667,0.272727272727273,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"575","5c58595ca2f0f6000157d4d3",0.333333333333333,0.363636363636364,0.285714285714286,0,1,"low","red",1,0.142857142857143,1
"576","5c58595ca2f0f6000157d4d3",0.666666666666667,1,1,1,0,"low","red",1,0.142857142857143,1
"577","5c58595ca2f0f6000157d4d3",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"578","5c58595ca2f0f6000157d4d3",0.333333333333333,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"579","5c58595ca2f0f6000157d4d3",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","blue",1,0.142857142857143,0
"580","5c58595ca2f0f6000157d4d3",0.166666666666667,0.181818181818182,0.571428571428572,0,0,"low","red",3,0.428571428571429,1
"581","5c58595ca2f0f6000157d4d3",0.666666666666667,1,1,1,0,"low","red",1,0.142857142857143,1
"582","5c58595ca2f0f6000157d4d3",0.5,0.727272727272727,0.571428571428572,0,1,"low","red",4,0.571428571428571,1
"583","5c58595ca2f0f6000157d4d3",0.5,0.909090909090909,0.857142857142857,1,0,"low","red",2,0.285714285714286,1
"584","5c58595ca2f0f6000157d4d3",0.666666666666667,1,1,0,1,"low","red",1,0.142857142857143,1
"585","5c58595ca2f0f6000157d4d3",0.5,0,0.857142857142857,0,0,"low","red",5,0.714285714285714,1
"586","5c58595ca2f0f6000157d4d3",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"587","5c58595ca2f0f6000157d4d3",0.666666666666667,0.727272727272727,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"588","5c58595ca2f0f6000157d4d3",0.666666666666667,1,1,0,0,"low","blue",1,0.142857142857143,0
"589","5c58595ca2f0f6000157d4d3",0.5,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"590","5c58595ca2f0f6000157d4d3",0.666666666666667,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"591","5c58595ca2f0f6000157d4d3",0.5,0.363636363636364,0.285714285714286,0,1,"low","red",1,0.142857142857143,1
"592","5c58595ca2f0f6000157d4d3",0.5,0.363636363636364,0.285714285714286,0,1,"low","red",1,0.142857142857143,1
"593","5c58595ca2f0f6000157d4d3",0.5,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"594","5c58595ca2f0f6000157d4d3",0.666666666666667,0.909090909090909,0.857142857142857,1,0,"low","red",2,0.285714285714286,1
"595","5c58595ca2f0f6000157d4d3",0.166666666666667,0,0.857142857142857,0,0,"low","blue",5,0.714285714285714,0
"596","5c58595ca2f0f6000157d4d3",0.5,0.636363636363636,0.428571428571429,1,0,"low","red",5,0.714285714285714,1
"597","5c58595ca2f0f6000157d4d3",0.5,0.181818181818182,0.571428571428572,0,0,"low","blue",3,0.428571428571429,0
"598","5c58595ca2f0f6000157d4d3",0.5,0,0.857142857142857,0,0,"low","blue",5,0.714285714285714,0
"599","5c58595ca2f0f6000157d4d3",0.5,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"600","5c58595ca2f0f6000157d4d3",0.5,0.727272727272727,0.571428571428572,1,0,"low","red",4,0.571428571428571,1
"601","5c66a6d149b7f000014fdaf3",0.166666666666667,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"602","5c66a6d149b7f000014fdaf3",0.166666666666667,0.222222222222222,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"603","5c66a6d149b7f000014fdaf3",0.166666666666667,0.666666666666667,0.571428571428572,1,0,"high","red",4,0.571428571428571,1
"604","5c66a6d149b7f000014fdaf3",0.166666666666667,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"605","5c66a6d149b7f000014fdaf3",0.166666666666667,1,1,1,0,"high","red",1,0.142857142857143,1
"606","5c66a6d149b7f000014fdaf3",0.166666666666667,0.666666666666667,0.571428571428572,1,0,"high","red",4,0.571428571428571,1
"607","5c66a6d149b7f000014fdaf3",0.166666666666667,0.444444444444444,0.285714285714286,1,0,"high","red",6,0.857142857142857,1
"608","5c66a6d149b7f000014fdaf3",0.166666666666667,0,0.571428571428572,0,0,"high","red",3,0.428571428571429,1
"609","5c66a6d149b7f000014fdaf3",0.666666666666667,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"610","5c66a6d149b7f000014fdaf3",0.666666666666667,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"611","5c66a6d149b7f000014fdaf3",0.666666666666667,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"612","5c66a6d149b7f000014fdaf3",0.666666666666667,0.777777777777778,0.714285714285714,0,0,"high","blue",3,0.428571428571429,0
"613","5c66a6d149b7f000014fdaf3",0.333333333333333,0.222222222222222,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"614","5c66a6d149b7f000014fdaf3",0.333333333333333,0.555555555555556,0.428571428571429,1,0,"high","red",5,0.714285714285714,1
"615","5c66a6d149b7f000014fdaf3",0.333333333333333,0,0.571428571428572,0,0,"high","red",3,0.428571428571429,1
"616","5c66a6d149b7f000014fdaf3",0.333333333333333,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"617","5c66a6d149b7f000014fdaf3",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"618","5c66a6d149b7f000014fdaf3",0.333333333333333,0.444444444444444,0.285714285714286,1,0,"high","red",6,0.857142857142857,1
"619","5c66a6d149b7f000014fdaf3",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","blue",2,0.285714285714286,0
"620","5c66a6d149b7f000014fdaf3",0.333333333333333,0.444444444444444,0.285714285714286,1,0,"high","red",6,0.857142857142857,1
"621","5c66a6d149b7f000014fdaf3",0.333333333333333,1,1,1,0,"high","red",1,0.142857142857143,1
"622","5c66a6d149b7f000014fdaf3",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"623","5c66a6d149b7f000014fdaf3",0.333333333333333,0.888888888888889,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"624","5c66a6d149b7f000014fdaf3",0.333333333333333,0.777777777777778,0.714285714285714,0,0,"high","blue",3,0.428571428571429,0
"625","5c66a6d149b7f000014fdaf3",0.333333333333333,0.222222222222222,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"626","5c66a6d149b7f000014fdaf3",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"627","5c66a6d149b7f000014fdaf3",0.333333333333333,0.222222222222222,0.285714285714286,0,0,"high","blue",1,0.142857142857143,0
"628","5c66a6d149b7f000014fdaf3",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","blue",2,0.285714285714286,0
"629","5c66a6d149b7f000014fdaf3",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"630","5c66a6d149b7f000014fdaf3",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"631","5c66a6d149b7f000014fdaf3",0.333333333333333,1,1,1,0,"low","red",1,0.142857142857143,1
"632","5c66a6d149b7f000014fdaf3",0.333333333333333,0.818181818181818,0.714285714285714,0,0,"low","blue",3,0.428571428571429,0
"633","5c66a6d149b7f000014fdaf3",0.333333333333333,0.818181818181818,0.714285714285714,1,0,"low","red",3,0.428571428571429,1
"634","5c66a6d149b7f000014fdaf3",0.333333333333333,0.181818181818182,0.571428571428572,0,0,"low","blue",3,0.428571428571429,0
"635","5c66a6d149b7f000014fdaf3",0.333333333333333,1,1,1,0,"low","red",1,0.142857142857143,1
"636","5c66a6d149b7f000014fdaf3",0.333333333333333,0.272727272727273,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"637","5c66a6d149b7f000014fdaf3",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"638","5c66a6d149b7f000014fdaf3",0.333333333333333,0.545454545454545,0.285714285714286,1,0,"low","red",6,0.857142857142857,1
"639","5c66a6d149b7f000014fdaf3",0.333333333333333,0.727272727272727,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"640","5c66a6d149b7f000014fdaf3",0.333333333333333,0,0.857142857142857,0,0,"low","blue",5,0.714285714285714,0
"641","5c66a6d149b7f000014fdaf3",0.333333333333333,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"642","5c66a6d149b7f000014fdaf3",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"643","5c66a6d149b7f000014fdaf3",0.333333333333333,1,1,1,0,"low","red",1,0.142857142857143,1
"644","5c66a6d149b7f000014fdaf3",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"645","5c66a6d149b7f000014fdaf3",0.333333333333333,1,1,1,0,"low","red",1,0.142857142857143,1
"646","5c66a6d149b7f000014fdaf3",0.333333333333333,0.272727272727273,0.428571428571429,0,0,"low","blue",2,0.285714285714286,0
"647","5c66a6d149b7f000014fdaf3",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"648","5c66a6d149b7f000014fdaf3",0.333333333333333,0.636363636363636,0.428571428571429,1,0,"low","red",5,0.714285714285714,1
"649","5c66a6d149b7f000014fdaf3",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"650","5c66a6d149b7f000014fdaf3",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"651","5c66a6d149b7f000014fdaf3",0.333333333333333,0.272727272727273,0.428571428571429,0,0,"low","blue",2,0.285714285714286,0
"652","5c66a6d149b7f000014fdaf3",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"653","5c66a6d149b7f000014fdaf3",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"654","5c66a6d149b7f000014fdaf3",0.333333333333333,0.636363636363636,0.428571428571429,1,0,"low","red",5,0.714285714285714,1
"655","5c66a6d149b7f000014fdaf3",0.333333333333333,1,1,1,0,"low","red",1,0.142857142857143,1
"656","5c66a6d149b7f000014fdaf3",0.333333333333333,0.545454545454545,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"657","5c66a6d149b7f000014fdaf3",0.333333333333333,0.636363636363636,0.428571428571429,1,0,"low","red",5,0.714285714285714,1
"658","5c66a6d149b7f000014fdaf3",0.333333333333333,0.363636363636364,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"659","5c66a6d149b7f000014fdaf3",0.333333333333333,0.272727272727273,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"660","5c66a6d149b7f000014fdaf3",0.333333333333333,0.545454545454545,0.285714285714286,1,0,"low","red",6,0.857142857142857,1
"661","5cb898d38609200014b98859",0.333333333333333,0.555555555555556,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"662","5cb898d38609200014b98859",0.166666666666667,0.222222222222222,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"663","5cb898d38609200014b98859",0.333333333333333,0.666666666666667,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"664","5cb898d38609200014b98859",0.5,0.888888888888889,0.857142857142857,1,0,"low","red",2,0.285714285714286,1
"665","5cb898d38609200014b98859",0.666666666666667,1,1,0,0,"low","blue",1,0.142857142857143,0
"666","5cb898d38609200014b98859",0.333333333333333,0.666666666666667,0.571428571428572,0,0,"low","blue",4,0.571428571428571,0
"667","5cb898d38609200014b98859",0.166666666666667,0.444444444444444,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"668","5cb898d38609200014b98859",0.166666666666667,0,0.571428571428572,0,0,"low","red",3,0.428571428571429,1
"669","5cb898d38609200014b98859",0.5,0.888888888888889,0.857142857142857,1,0,"low","red",2,0.285714285714286,1
"670","5cb898d38609200014b98859",0.333333333333333,0.555555555555556,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"671","5cb898d38609200014b98859",0.166666666666667,0.111111111111111,0.428571428571429,0,0,"low","blue",2,0.285714285714286,0
"672","5cb898d38609200014b98859",0.333333333333333,0.777777777777778,0.714285714285714,0,0,"low","blue",3,0.428571428571429,0
"673","5cb898d38609200014b98859",0.166666666666667,0.222222222222222,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"674","5cb898d38609200014b98859",0.166666666666667,0.555555555555556,0.428571428571429,0,0,"low","blue",5,0.714285714285714,0
"675","5cb898d38609200014b98859",0.166666666666667,0,0.571428571428572,0,0,"low","red",3,0.428571428571429,1
"676","5cb898d38609200014b98859",0.5,0.888888888888889,0.857142857142857,1,0,"low","red",2,0.285714285714286,1
"677","5cb898d38609200014b98859",0.166666666666667,0.111111111111111,0.428571428571429,0,0,"low","blue",2,0.285714285714286,0
"678","5cb898d38609200014b98859",0.166666666666667,0.444444444444444,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"679","5cb898d38609200014b98859",0.166666666666667,0.111111111111111,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"680","5cb898d38609200014b98859",0.166666666666667,0.444444444444444,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"681","5cb898d38609200014b98859",0.666666666666667,1,1,1,0,"low","red",1,0.142857142857143,1
"682","5cb898d38609200014b98859",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"683","5cb898d38609200014b98859",0.666666666666667,0.888888888888889,0.857142857142857,1,0,"low","red",2,0.285714285714286,1
"684","5cb898d38609200014b98859",0.333333333333333,0.777777777777778,0.714285714285714,0,0,"low","blue",3,0.428571428571429,0
"685","5cb898d38609200014b98859",0.166666666666667,0.222222222222222,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"686","5cb898d38609200014b98859",0.166666666666667,0.444444444444444,0.285714285714286,0,0,"low","blue",6,0.857142857142857,0
"687","5cb898d38609200014b98859",0.166666666666667,0.222222222222222,0.285714285714286,0,0,"low","red",1,0.142857142857143,1
"688","5cb898d38609200014b98859",0.166666666666667,0.111111111111111,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"689","5cb898d38609200014b98859",0.5,0.444444444444444,0.285714285714286,0,1,"low","red",6,0.857142857142857,1
"690","5cb898d38609200014b98859",0.166666666666667,0.111111111111111,0.428571428571429,0,0,"low","red",2,0.285714285714286,1
"691","5cb898d38609200014b98859",0.666666666666667,1,1,1,0,"high","red",1,0.142857142857143,1
"692","5cb898d38609200014b98859",0.666666666666667,0.818181818181818,0.714285714285714,0,1,"high","red",3,0.428571428571429,1
"693","5cb898d38609200014b98859",0.666666666666667,0.818181818181818,0.714285714285714,1,0,"high","red",3,0.428571428571429,1
"694","5cb898d38609200014b98859",0.166666666666667,0.181818181818182,0.571428571428572,0,0,"high","blue",3,0.428571428571429,0
"695","5cb898d38609200014b98859",0.666666666666667,1,1,1,0,"high","red",1,0.142857142857143,1
"696","5cb898d38609200014b98859",0.166666666666667,0.272727272727273,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"697","5cb898d38609200014b98859",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"698","5cb898d38609200014b98859",0.333333333333333,0.545454545454545,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"699","5cb898d38609200014b98859",0.333333333333333,0.727272727272727,0.571428571428572,0,0,"high","blue",4,0.571428571428571,0
"700","5cb898d38609200014b98859",0.166666666666667,0,0.857142857142857,0,1,"high","red",5,0.714285714285714,1
"701","5cb898d38609200014b98859",0.333333333333333,0.545454545454545,0.285714285714286,0,1,"high","red",6,0.857142857142857,1
"702","5cb898d38609200014b98859",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"703","5cb898d38609200014b98859",0.666666666666667,1,1,1,0,"high","red",1,0.142857142857143,1
"704","5cb898d38609200014b98859",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"705","5cb898d38609200014b98859",0.666666666666667,1,1,1,0,"high","red",1,0.142857142857143,1
"706","5cb898d38609200014b98859",0.166666666666667,0.272727272727273,0.428571428571429,0,0,"high","blue",2,0.285714285714286,0
"707","5cb898d38609200014b98859",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"708","5cb898d38609200014b98859",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"709","5cb898d38609200014b98859",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"710","5cb898d38609200014b98859",0.5,0.636363636363636,0.428571428571429,0,1,"high","red",5,0.714285714285714,1
"711","5cb898d38609200014b98859",0.166666666666667,0.272727272727273,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"712","5cb898d38609200014b98859",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"713","5cb898d38609200014b98859",0.5,0.636363636363636,0.428571428571429,1,0,"high","red",5,0.714285714285714,1
"714","5cb898d38609200014b98859",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"715","5cb898d38609200014b98859",0.666666666666667,1,1,1,0,"high","red",1,0.142857142857143,1
"716","5cb898d38609200014b98859",0.333333333333333,0.545454545454545,0.285714285714286,0,1,"high","red",6,0.857142857142857,1
"717","5cb898d38609200014b98859",0.333333333333333,0.636363636363636,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"718","5cb898d38609200014b98859",0.166666666666667,0.363636363636364,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"719","5cb898d38609200014b98859",0.166666666666667,0.272727272727273,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"720","5cb898d38609200014b98859",0.333333333333333,0.545454545454545,0.285714285714286,0,1,"high","red",6,0.857142857142857,1
"721","5ccafdfd42a8970001f8081f",0.333333333333333,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"722","5ccafdfd42a8970001f8081f",0.333333333333333,0.222222222222222,0.285714285714286,0,0,"high","blue",1,0.142857142857143,0
"723","5ccafdfd42a8970001f8081f",0.333333333333333,0.666666666666667,0.571428571428572,1,0,"high","red",4,0.571428571428571,1
"724","5ccafdfd42a8970001f8081f",0.333333333333333,0.888888888888889,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"725","5ccafdfd42a8970001f8081f",0.333333333333333,1,1,1,0,"high","red",1,0.142857142857143,1
"726","5ccafdfd42a8970001f8081f",0.333333333333333,0.666666666666667,0.571428571428572,0,0,"high","blue",4,0.571428571428571,0
"727","5ccafdfd42a8970001f8081f",0.333333333333333,0.444444444444444,0.285714285714286,1,0,"high","red",6,0.857142857142857,1
"728","5ccafdfd42a8970001f8081f",0.333333333333333,0,0.571428571428572,0,0,"high","red",3,0.428571428571429,1
"729","5ccafdfd42a8970001f8081f",0.333333333333333,0.888888888888889,0.857142857142857,0,0,"high","blue",2,0.285714285714286,0
"730","5ccafdfd42a8970001f8081f",0.333333333333333,0.555555555555556,0.428571428571429,0,0,"high","blue",5,0.714285714285714,0
"731","5ccafdfd42a8970001f8081f",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","blue",2,0.285714285714286,0
"732","5ccafdfd42a8970001f8081f",0.333333333333333,0.777777777777778,0.714285714285714,0,0,"high","blue",3,0.428571428571429,0
"733","5ccafdfd42a8970001f8081f",0.333333333333333,0.222222222222222,0.285714285714286,0,0,"high","red",1,0.142857142857143,1
"734","5ccafdfd42a8970001f8081f",0.333333333333333,0.555555555555556,0.428571428571429,1,0,"high","red",5,0.714285714285714,1
"735","5ccafdfd42a8970001f8081f",0.333333333333333,0,0.571428571428572,0,0,"high","blue",3,0.428571428571429,0
"736","5ccafdfd42a8970001f8081f",0.333333333333333,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"737","5ccafdfd42a8970001f8081f",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","blue",2,0.285714285714286,0
"738","5ccafdfd42a8970001f8081f",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"739","5ccafdfd42a8970001f8081f",0.333333333333333,0.111111111111111,0.428571428571429,0,0,"high","red",2,0.285714285714286,1
"740","5ccafdfd42a8970001f8081f",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"741","5ccafdfd42a8970001f8081f",0.333333333333333,1,1,0,0,"high","blue",1,0.142857142857143,0
"742","5ccafdfd42a8970001f8081f",0.333333333333333,0.444444444444444,0.285714285714286,0,0,"high","blue",6,0.857142857142857,0
"743","5ccafdfd42a8970001f8081f",0.333333333333333,0.888888888888889,0.857142857142857,1,0,"high","red",2,0.285714285714286,1
"744","5ccafdfd42a8970001f8081f",0.333333333333333,0.777777777777778,0.714285714285714,0,0,"high","blue",3,0.428571428571429,0
"745","5ccafdfd42a8970001f8081f",0.333333333333333,0.222222222222222,0.285714285714286,0,0,"high","blue",1,0.142857142857143,0
