"","uuid","honesty_rating","pp_lied","win_tie_lose","outcome","random_pick_index","reported_col","random_pick_col","n_red","trial","n_blue","e_v","normed_signed_e_v","normed_unsigned_e_v","suspicion_rating","subject_lied","subject_lost","condition","block","reward_block","X","prop_bluepicks_block_high_reward","lie_proportion_block_high_reward","lie_proportion_redpicks_block_high_reward","mean_suspicion_rating_block_high_reward","prop_bluepicks_block_low_reward","lie_proportion_block_low_reward","lie_proportion_redpicks_block_low_reward","mean_suspicion_rating_block_low_reward","morelying_redpick_highstake","morelying_highstake","morelying_redpick_lowstake","morelying_lowstake","n_subjective_detection_block_high_reward","tp_block_high_reward","fp_block_high_reward","dprime_block_high_reward","n_subjective_detection_block_low_reward","tp_block_low_reward","fp_block_low_reward","dprime_block_low_reward","crt","twin","gender","age","edlev","block_mean_suspicion_rating","block_lie_proportion"
"11","5aaa73e3f8a57d00010fe416",3,"False","tie",1,2,1,"blue",2,11,5,0.285714285714286,0.636363636363636,0.428571428571429,0.5,0,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"12","5aaa73e3f8a57d00010fe416",3,"False","win",-1,2,1,"red",5,12,2,-0.285714285714286,0.272727272727273,0.428571428571429,0.5,1,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"13","5aaa73e3f8a57d00010fe416",3,"True","tie",1,6,1,"blue",1,13,6,0.142857142857143,0.545454545454545,0.285714285714286,0.5,0,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"14","5aaa73e3f8a57d00010fe416",4,"True","loss",1,0,-1,"red",6,14,1,0.857142857142857,1,1,0.333333333333333,0,1,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"15","5aaa73e3f8a57d00010fe416",3,"True","loss",1,0,-1,"red",4,15,3,0.571428571428571,0.818181818181818,0.714285714285714,0.5,0,1,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"16","5aaa73e3f8a57d00010fe416",3,"True","loss",1,2,-1,"red",5,16,2,0.714285714285714,0.909090909090909,0.857142857142857,0.5,0,1,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"17","5aaa73e3f8a57d00010fe416",3,"False","tie",1,1,1,"red",2,17,5,0.285714285714286,0.636363636363636,0.428571428571429,0.5,1,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"18","5aaa73e3f8a57d00010fe416",3,"False","win",-1,6,1,"blue",6,18,1,-0.142857142857143,0.363636363636364,0.285714285714286,0.5,0,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"19","5aaa73e3f8a57d00010fe416",3,"False","win",-1,4,1,"blue",2,19,5,-0.714285714285714,0,0.857142857142857,0.5,0,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"20","5aaa73e3f8a57d00010fe416",3,"True","tie",1,3,1,"red",5,20,2,0.714285714285714,0.909090909090909,0.857142857142857,0.5,1,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"21","5aaa73e3f8a57d00010fe416",3,"False","tie",1,5,1,"blue",4,21,3,0.571428571428571,0.818181818181818,0.714285714285714,0.5,0,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"22","5aaa73e3f8a57d00010fe416",3,"False","win",-1,5,1,"red",6,22,1,-0.142857142857143,0.363636363636364,0.285714285714286,0.5,1,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"23","5aaa73e3f8a57d00010fe416",3,"False","tie",1,3,1,"blue",1,23,6,0.142857142857143,0.545454545454545,0.285714285714286,0.5,0,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"24","5aaa73e3f8a57d00010fe416",4,"False","tie",1,5,1,"blue",2,24,5,0.285714285714286,0.636363636363636,0.428571428571429,0.333333333333333,0,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"25","5aaa73e3f8a57d00010fe416",4,"False","tie",1,6,1,"blue",2,25,5,0.285714285714286,0.636363636363636,0.428571428571429,0.333333333333333,0,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"26","5aaa73e3f8a57d00010fe416",4,"True","tie",1,3,1,"blue",2,26,5,0.285714285714286,0.636363636363636,0.428571428571429,0.333333333333333,0,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"27","5aaa73e3f8a57d00010fe416",4,"False","win",-1,0,1,"red",5,27,2,-0.285714285714286,0.272727272727273,0.428571428571429,0.333333333333333,1,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"28","5aaa73e3f8a57d00010fe416",4,"False","tie",1,4,1,"red",5,28,2,0.714285714285714,0.909090909090909,0.857142857142857,0.333333333333333,1,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"29","5aaa73e3f8a57d00010fe416",2,"False","tie",1,0,1,"red",5,29,2,0.714285714285714,0.909090909090909,0.857142857142857,0.666666666666667,1,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"30","5aaa73e3f8a57d00010fe416",4,"False","win",-1,4,1,"red",6,30,1,-0.142857142857143,0.363636363636364,0.285714285714286,0.333333333333333,1,0,"1high_2low","game_block1","high",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,2.63333333333333,0.533333333333333
"31","5aaa73e3f8a57d00010fe416",3,"False","loss",1,1,-1,"red",3,1,4,0.428571428571429,0.75,0.571428571428572,0.5,0,1,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"32","5aaa73e3f8a57d00010fe416",5,"False","tie",-1,3,-1,"red",6,2,1,-0.142857142857143,0.416666666666667,0.285714285714286,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"33","5aaa73e3f8a57d00010fe416",5,"False","win",-1,4,1,"blue",1,3,6,-0.857142857142857,0,1,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"34","5aaa73e3f8a57d00010fe416",4,"False","tie",1,2,1,"blue",1,4,6,0.142857142857143,0.583333333333333,0.285714285714286,0.333333333333333,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"35","5aaa73e3f8a57d00010fe416",5,"False","win",-1,6,1,"blue",2,5,5,-0.714285714285714,0.0833333333333334,0.857142857142857,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"36","5aaa73e3f8a57d00010fe416",5,"False","tie",-1,3,-1,"red",5,6,2,-0.285714285714286,0.333333333333333,0.428571428571429,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"37","5aaa73e3f8a57d00010fe416",3,"False","tie",1,5,1,"blue",4,7,3,0.571428571428571,0.833333333333333,0.714285714285714,0.5,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"38","5aaa73e3f8a57d00010fe416",5,"False","tie",-1,1,-1,"red",4,8,3,-0.428571428571429,0.25,0.571428571428572,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"39","5aaa73e3f8a57d00010fe416",5,"False","tie",-1,3,-1,"red",6,9,1,-0.142857142857143,0.416666666666667,0.285714285714286,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"40","5aaa73e3f8a57d00010fe416",3,"False","loss",1,0,-1,"red",3,10,4,0.428571428571429,0.75,0.571428571428572,0.5,0,1,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"41","5aaa73e3f8a57d00010fe416",5,"False","tie",-1,5,-1,"red",6,11,1,-0.142857142857143,0.416666666666667,0.285714285714286,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"42","5aaa73e3f8a57d00010fe416",5,"False","tie",-1,3,-1,"red",5,12,2,-0.285714285714286,0.333333333333333,0.428571428571429,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"43","5aaa73e3f8a57d00010fe416",3,"True","tie",1,4,1,"blue",4,13,3,0.571428571428571,0.833333333333333,0.714285714285714,0.5,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"44","5aaa73e3f8a57d00010fe416",4,"True","loss",1,3,-1,"red",5,14,2,0.714285714285714,0.916666666666667,0.857142857142857,0.333333333333333,0,1,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"45","5aaa73e3f8a57d00010fe416",4,"False","tie",1,6,1,"blue",4,15,3,0.571428571428571,0.833333333333333,0.714285714285714,0.333333333333333,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"46","5aaa73e3f8a57d00010fe416",4,"False","loss",1,1,-1,"red",2,16,5,0.285714285714286,0.666666666666667,0.428571428571429,0.333333333333333,0,1,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"47","5aaa73e3f8a57d00010fe416",5,"False","tie",-1,3,-1,"red",5,17,2,-0.285714285714286,0.333333333333333,0.428571428571429,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"48","5aaa73e3f8a57d00010fe416",3,"True","loss",1,1,-1,"red",5,18,2,0.714285714285714,0.916666666666667,0.857142857142857,0.5,0,1,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"49","5aaa73e3f8a57d00010fe416",3,"True","loss",1,5,-1,"red",6,19,1,0.857142857142857,1,1,0.5,0,1,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"50","5aaa73e3f8a57d00010fe416",3,"True","tie",1,6,1,"blue",3,20,4,0.428571428571429,0.75,0.571428571428572,0.5,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"51","5aaa73e3f8a57d00010fe416",5,"False","win",-1,2,1,"blue",2,21,5,-0.714285714285714,0.0833333333333334,0.857142857142857,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"52","5aaa73e3f8a57d00010fe416",4,"False","win",-1,6,1,"blue",5,22,2,-0.285714285714286,0.333333333333333,0.428571428571429,0.333333333333333,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"53","5aaa73e3f8a57d00010fe416",4,"False","tie",1,1,1,"blue",1,23,6,0.142857142857143,0.583333333333333,0.285714285714286,0.333333333333333,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"54","5aaa73e3f8a57d00010fe416",3,"False","loss",1,2,-1,"red",6,24,1,0.857142857142857,1,1,0.5,0,1,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"55","5aaa73e3f8a57d00010fe416",4,"False","tie",1,4,1,"blue",2,25,5,0.285714285714286,0.666666666666667,0.428571428571429,0.333333333333333,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"56","5aaa73e3f8a57d00010fe416",5,"False","win",-1,6,1,"blue",5,26,2,-0.285714285714286,0.333333333333333,0.428571428571429,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"57","5aaa73e3f8a57d00010fe416",4,"False","tie",1,3,1,"blue",2,27,5,0.285714285714286,0.666666666666667,0.428571428571429,0.333333333333333,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"58","5aaa73e3f8a57d00010fe416",4,"False","loss",1,2,-1,"red",3,28,4,0.428571428571429,0.75,0.571428571428572,0.333333333333333,0,1,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"59","5aaa73e3f8a57d00010fe416",3,"True","tie",1,5,1,"blue",5,29,2,0.714285714285714,0.916666666666667,0.857142857142857,0.5,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"60","5aaa73e3f8a57d00010fe416",5,"False","win",-1,6,1,"blue",4,30,3,-0.428571428571429,0.25,0.571428571428572,0.166666666666667,0,0,"1high_2low","game_block2","low",19,0.5,0.266666666666667,0.533333333333333,2.63333333333333,0.5,0,0,1.9,"True","True","False","False",2,0,2,-0.0346469641157927,0,0,0,0,1,0,"female",24,2,1.9,0
"61","5be9c2e7baa65d000184d1b6",3,"True","tie",1,1,1,"red",6,1,1,0.857142857142857,1,1,0.5,1,0,"1high_2low","game_block1","high",5,0.4,0.6,1,2.1,0.3,0.0666666666666667,0.0476190476190476,2.43333333333333,"True","True","False","False",0,0,0,0,1,1,0,0.0567984968164682,2,0,"female",31,5,2.1,1
"62","5be9c2e7baa65d000184d1b6",3,"True","tie",1,3,1,"red",5,2,2,0.714285714285714,0.909090909090909,0.857142857142857,0.5,1,0,"1high_2low","game_block1","high",5,0.4,0.6,1,2.1,0.3,0.0666666666666667,0.0476190476190476,2.43333333333333,"True","True","False","False",0,0,0,0,1,1,0,0.0567984968164682,2,0,"female",31,5,2.1,1
"63","5be9c2e7baa65d000184d1b6",3,"False","win",-1,1,1,"red",5,3,2,-0.285714285714286,0.272727272727273,0.428571428571429,0.5,1,0,"1high_2low","game_block1","high",5,0.4,0.6,1,2.1,0.3,0.0666666666666667,0.0476190476190476,2.43333333333333,"True","True","False","False",0,0,0,0,1,1,0,0.0567984968164682,2,0,"female",31,5,2.1,1
"64","5be9c2e7baa65d000184d1b6",4,"False","win",-1,4,1,"red",6,4,1,-0.142857142857143,0.363636363636364,0.285714285714286,0.333333333333333,1,0,"1high_2low","game_block1","high",5,0.4,0.6,1,2.1,0.3,0.0666666666666667,0.0476190476190476,2.43333333333333,"True","True","False","False",0,0,0,0,1,1,0,0.0567984968164682,2,0,"female",31,5,2.1,1
"65","5be9c2e7baa65d000184d1b6",4,"False","tie",1,6,1,"blue",2,5,5,0.285714285714286,0.636363636363636,0.428571428571429,0.333333333333333,0,0,"1high_2low","game_block1","high",5,0.4,0.6,1,2.1,0.3,0.0666666666666667,0.0476190476190476,2.43333333333333,"True","True","False","False",0,0,0,0,1,1,0,0.0567984968164682,2,0,"female",31,5,2.1,1
"66","5be9c2e7baa65d000184d1b6",4,"False","win",-1,2,1,"red",6,6,1,-0.142857142857143,0.363636363636364,0.285714285714286,0.333333333333333,1,0,"1high_2low","game_block1","high",5,0.4,0.6,1,2.1,0.3,0.0666666666666667,0.0476190476190476,2.43333333333333,"True","True","False","False",0,0,0,0,1,1,0,0.0567984968164682,2,0,"female",31,5,2.1,1
"67","5be9c2e7baa65d000184d1b6",4,"False","tie",1,2,1,"blue",2,7,5,0.285714285714286,0.636363636363636,0.428571428571429,0.333333333333333,0,0,"1high_2low","game_block1","high",5,0.4,0.6,1,2.1,0.3,0.0666666666666667,0.0476190476190476,2.43333333333333,"True","True","False","False",0,0,0,0,1,1,0,0.0567984968164682,2,0,"female",31,5,2.1,1
"68","5be9c2e7baa65d000184d1b6",4,"True","tie",1,3,1,"blue",2,8,5,0.285714285714286,0.636363636363636,0.428571428571429,0.333333333333333,0,0,"1high_2low","game_block1","high",5,0.4,0.6,1,2.1,0.3,0.0666666666666667,0.0476190476190476,2.43333333333333,"True","True","False","False",0,0,0,0,1,1,0,0.0567984968164682,2,0,"female",31,5,2.1,1
"69","5be9c2e7baa65d000184d1b6",4,"False","win",-1,5,1,"blue",5,9,2,-0.285714285714286,0.272727272727273,0.428571428571429,0.333333333333333,0,0,"1high_2low","game_block1","high",5,0.4,0.6,1,2.1,0.3,0.0666666666666667,0.0476190476190476,2.43333333333333,"True","True","False","False",0,0,0,0,1,1,0,0.0567984968164682,2,0,"female",31,5,2.1,1
